playlist_name,playlist_id,pos,artist_name,track_name,album_name,duration_ms,track_uri,popularity,energy,danceability,liveness,valence,track_genre
Classic Rock,12886,12,Guns N' Roses,Paradise City,Appetite For Destruction,408906,spotify:track:3YBZIN3rekqsKxbJc9FZko,79.0,0.952,0.273,0.142,0.472,hard-rock
Classic Rock,12886,13,AC/DC,Back In Black,Back In Black,255493,spotify:track:08mG3Y1vljYA6bvDt4Wqkj,85.0,0.7,0.31,0.0828,0.763,hard-rock
Classic Rock,12886,14,Lynyrd Skynyrd,Sweet Home Alabama,Second Helping,281147,spotify:track:4CJVkjo5WpmUAKp3R44LNb,2.0,0.724,0.614,0.146,0.902,blues
Classic Rock,12886,15,Judas Priest,Breaking the Law,British Steel,153840,spotify:track:2RaA6kIcvomt77qlIgGhCT,72.0,0.961,0.362,0.159,0.491,hard-rock
Classic Rock,12886,20,Heart,Barracuda,Little Queen,261933,spotify:track:4KfSdst7rW39C0sfhArdrz,74.0,0.691,0.548,0.144,0.667,hard-rock
Classic Rock,12886,26,Guns N' Roses,Sweet Child O' Mine,Appetite For Destruction,356080,spotify:track:7o2CTH4ctstm8TNelqjb51,84.0,0.91,0.454,0.116,0.629,hard-rock
Classic Rock,12886,27,Foghat,Slow Ride,Slow Ride / Save Your Loving [For Me] [Digital 45],232533,spotify:track:4MYb7NWLwXNDB7bYs3HeX8,69.0,0.586,0.493,0.102,0.656,blues
Classic Rock,12886,28,Aerosmith,Sweet Emotion,Toys In The Attic,274133,spotify:track:24NwBd5vZ2CK8VOQVnqdxr,74.0,0.76,0.38,0.104,0.491,hard-rock
Autumn 2017,12887,5,Bon Iver,Holocene,Bon Iver,336613,spotify:track:1XQnZTR0ER8y5fGO17uX1R,66.0,0.304,0.374,0.126,0.147,folk
Autumn 2017,12887,6,RY X,Only,Dawn,268455,spotify:track:1GxNPd5r7D1zChEMuMhue0,34.0,0.175,0.293,0.109,0.089,folk
Autumn 2017,12887,7,Hozier,Cherry Wine - Live,Hozier,240147,spotify:track:1ivHxaGL5ld9VS1zsYc4YN,67.0,0.111,0.418,0.0982,0.228,singer-songwriter
Autumn 2017,12887,10,Ben Howard,Old Pine,Every Kingdom,328506,spotify:track:0Qw7qGuXlVBZLcfoQ17yZn,68.0,0.364,0.401,0.162,0.224,british
Autumn 2017,12887,25,Yoste,Chihiro,Chihiro,216000,spotify:track:1frhZSh2UQNthJ5HOkXZig,51.0,0.54,0.382,0.0915,0.0948,chill
Autumn 2017,12887,37,Bon Iver,Beach Baby,Blood Bank,157040,spotify:track:2FZuUP0YFFISIgePvqCj93,72.0,0.0809,0.669,0.114,0.0922,folk
Autumn 2017,12887,38,Tom Rosenthal,Middle Of My Mind,The Pleasant Trees (Volume 2),164721,spotify:track:0Dzpz7CsRzA7e31nPl26jk,49.0,0.198,0.607,0.107,0.381,british
Autumn 2017,12887,47,Gregory Alan Isakov,Big Black Car,This Empty Northern Hemisphere,217466,spotify:track:3Kj2EWpIBnvETsYq4cq0IH,72.0,0.186,0.6,0.104,0.468,folk
Autumn 2017,12887,50,Gregory Alan Isakov,Amsterdam,The Weatherman,198640,spotify:track:5nM4BZibzfbI2rDvMbu3bm,67.0,0.429,0.553,0.115,0.532,folk
Autumn 2017,12887,51,Ray LaMontagne,Jolene,Trouble,250866,spotify:track:2fSIF8CJhoc9CJhF9vJDXp,64.0,0.142,0.588,0.0953,0.288,acoustic
Chris,12888,1,Adele,Hello,25,295493,spotify:track:4sPmO7WMQUAf45kwMOtONw,74.0,0.43,0.578,0.0854,0.288,british
Chris,12888,4,Sam Hunt,Body Like A Back Road,Body Like A Back Road,165386,spotify:track:7mldq42yDuxiUNn08nvzHO,0.0,0.458,0.732,0.136,0.661,country
Chris,12888,6,Keith Urban,Blue Ain't Your Color,Ripcord,230600,spotify:track:6ZOPiKQeibCn7fP8dncucL,53.0,0.416,0.69,0.102,0.479,country
Chris,12888,7,Soundgarden,Black Hole Sun,Superunknown,318000,spotify:track:7fURZRPkB2S70sYR1naKTK,0.0,0.827,0.351,0.0755,0.145,alt-rock
vibin,12889,8,Sia,Cheap Thrills,This Is Acting,211666,spotify:track:27SdWb2rFzO6GWiYDBTD9j,78.0,0.698,0.628,0.0907,0.732,dance
vibin,12889,16,Twenty One Pilots,Heathens,Heathens,195920,spotify:track:6i0V12jOa3mr6uu4WYhUBr,81.0,0.396,0.732,0.105,0.548,rock
vibin,12889,34,Ed Sheeran,Shape of You,÷,233712,spotify:track:7qiZfU4dY1lWllzX7mPBI3,86.0,0.652,0.825,0.0931,0.931,pop
vibin,12889,56,Dua Lipa,New Rules,Dua Lipa,208826,spotify:track:2ekn2ttSfGqwhhate0LSR0,81.0,0.7,0.762,0.153,0.608,dance
vibin,12889,64,Axwell /\ Ingrosso,More Than You Know,More Than You Know,203000,spotify:track:3PEgB3fkiojxms35ntsTgs,80.0,0.741,0.646,0.312,0.571,dance
vibin,12889,69,Halsey,Bad At Love,hopeless fountain kingdom,181279,spotify:track:7y9iMe8SOB6z3NoHE2OfXl,74.0,0.751,0.675,0.0893,0.612,electro
Cocktail Hour/Dinner,12891,0,Stevie Wonder,I Just Called To Say I Love You - Single Version,Song Review: A Greatest Hits Collection,261106,spotify:track:09Redp0z2ZsZGyJrBqhklP,2.0,0.564,0.75,0.0931,0.672,funk
Cocktail Hour/Dinner,12891,4,Sara Bareilles,Love Song,Little Voice,258826,spotify:track:4E6cwWJWZw2zWf7VFbH7wf,73.0,0.786,0.583,0.188,0.573,acoustic
Cocktail Hour/Dinner,12891,7,John Mayer,Your Body Is a Wonderland,Room For Squares,249626,spotify:track:7vFv0yFGMJW3qVXbAd9BK9,74.0,0.729,0.647,0.134,0.687,singer-songwriter
Cocktail Hour/Dinner,12891,10,Al Green,Let's Stay Together,Let's Stay Together,199400,spotify:track:3QEkTxcsLUPfE33cRZ4y2K,31.0,0.401,0.756,0.0541,0.52,blues
Cocktail Hour/Dinner,12891,14,The Temptations,My Girl,The Temptations Sing Smokey,165000,spotify:track:6RrXd9Hph4hYR4bf3dbM6H,79.0,0.418,0.572,0.0961,0.694,funk
Cocktail Hour/Dinner,12891,15,Hozier,Take Me To Church,Hozier,241688,spotify:track:0IqKeD8ZSP72KbGYyzEcAs,83.0,0.664,0.566,0.116,0.437,singer-songwriter
Cocktail Hour/Dinner,12891,16,Amy Winehouse,"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",Back To Black,233733,spotify:track:6nLvaCZFR1wEzW3sIKpsnr,75.0,0.371,0.772,0.167,0.684,british
Cocktail Hour/Dinner,12891,21,Adele,Rolling in the Deep,21,228293,spotify:track:1CkvWZme3pRgbzaxZnTl5X,81.0,0.769,0.73,0.0473,0.507,british
Cocktail Hour/Dinner,12891,22,Ray LaMontagne,You Are the Best Thing,Gossip In The Grain,231840,spotify:track:1jyddn36UN4tVsJGtaJfem,67.0,0.727,0.578,0.172,0.885,acoustic
Cocktail Hour/Dinner,12891,23,Percy Sledge,When A Man Loves A Woman,When A Man Loves A Woman,173866,spotify:track:51FpzuGkRYXFgsE2zXt9av,0.0,0.272,0.404,0.0528,0.326,soul
Cocktail Hour/Dinner,12891,29,Prince,Purple Rain,Purple Rain,520786,spotify:track:54X78diSLoUDI3joC2bjMz,75.0,0.452,0.367,0.689,0.189,funk
I Love You,12893,2,John Denver,Annie's Song,Back Home Again,178266,spotify:track:5qxFudz7A6PGptviHsz4Yd,71.0,0.305,0.304,0.367,0.464,country
I Love You,12893,4,The Moody Blues,Had To Fall In Love,Octave,222253,spotify:track:05NGyinGNoTsVnDN94K4F0,57.0,0.306,0.493,0.14,0.346,british
I Love You,12893,8,Billy Joel,And So It Goes,Storm Front,217573,spotify:track:1u7kQUb3lQcpHaYRfia13A,53.0,0.0871,0.433,0.113,0.336,piano
study,12894,1,John Mayer,Daughters,Heavier Things,237906,spotify:track:5FPnjikbwlDMULCCCa6ZCJ,67.0,0.413,0.674,0.098,0.503,singer-songwriter
study,12894,28,Travis Bretzer,Misty Morning,Bitter Suites,156958,spotify:track:5ZaQW8tvH33GVJ0E3sLz2w,57.0,0.299,0.696,0.131,0.223,garage
study,12894,37,The Velvet Underground,Pale Blue Eyes,The Velvet Underground,339533,spotify:track:1cG560wZP0s6fs1nsEVtQw,65.0,0.107,0.637,0.103,0.296,folk
study,12894,50,Nirvana,The Man Who Sold The World,MTV Unplugged In New York,260946,spotify:track:15VRO9CQwMpbqUYA7e6Hwg,76.0,0.753,0.483,0.257,0.42,alt-rock
study,12894,51,Pearl Jam,Black,Ten,342653,spotify:track:5Xak5fmy089t0FYmh3VJiY,74.0,0.684,0.36,0.34,0.2,alt-rock
study,12894,53,Radiohead,Fake Plastic Trees,The Bends,290706,spotify:track:045sp2JToyTaaKyXkGejPy,72.0,0.229,0.463,0.202,0.135,alt-rock
study,12894,54,Radiohead,Paranoid Android,OK Computer,387213,spotify:track:2nTsKOXIVGDf2iPeVQO2Gm,70.0,0.848,0.251,0.0545,0.207,alt-rock
study,12894,58,Radiohead,Karma Police,OK Computer,264066,spotify:track:3SVAN3BRByDmHOhKyIDxfC,76.0,0.501,0.36,0.172,0.324,alt-rock
study,12894,59,Pixies,Where Is My Mind?,Surfer Rosa (Remastered),236973,spotify:track:6mcxQ1Y3uQRU0IHsvdNLH1,77.0,0.442,0.513,0.0878,0.243,alt-rock
My oldies ,12895,1,Etta Jones,If I Had You,Don't Go To Strangers,228733,spotify:track:3l87t3o8ZTA1koIvvnI7oh,0.0,0.105,0.501,0.106,0.152,jazz
My oldies ,12895,7,Dion & The Belmonts,A Teenager In Love,The Best Of Dion & The Belmonts,153386,spotify:track:17iHLt9yQLLeBN3g1woXzB,61.0,0.377,0.555,0.128,0.619,blues
My oldies ,12895,14,Billie Holiday,April In Paris,All Or Nothing At All,185586,spotify:track:1UD66TRp6nZuH0CFpKC321,0.0,0.121,0.465,0.165,0.221,blues
My oldies ,12895,17,The Shirelles,Will You Love Me Tomorrow,Tonight's The Night,162960,spotify:track:5zupfF6lvpSISEy7kZCZ0L,64.0,0.308,0.527,0.0921,0.514,rock-n-roll
My oldies ,12895,32,The Temptations,My Girl,The Temptations Sing Smokey,165000,spotify:track:6RrXd9Hph4hYR4bf3dbM6H,79.0,0.418,0.572,0.0961,0.694,funk
My oldies ,12895,37,Van Morrison,Brown Eyed Girl,Blowin' Your Mind!,183306,spotify:track:3yrSvpt2l1xhsV9Em88Pul,80.0,0.583,0.491,0.406,0.908,folk
My oldies ,12895,41,Al Green,Let's Stay Together,Let's Stay Together,199400,spotify:track:3QEkTxcsLUPfE33cRZ4y2K,31.0,0.401,0.756,0.0541,0.52,blues
My oldies ,12895,59,The Diamonds,Little Darlin',The Best Of The Diamonds,129333,spotify:track:0f7JTPN46BnWiRGb5A1fft,59.0,0.587,0.631,0.333,0.664,rock-n-roll
My oldies ,12895,60,The Jackson 5,I Want You Back,Diana Ross Presents The Jackson 5,176333,spotify:track:3b0EOvScbZUc0qJx0E1L2z,77.0,0.538,0.469,0.37,0.886,soul
My oldies ,12895,64,Bill Withers,Lean on Me,Still Bill,258834,spotify:track:3M8FzayQWtkvOhqMn2V4T2,70.0,0.22,0.619,0.124,0.426,soul
My oldies ,12895,67,Johnny Burnette,Dreamin',Johnny Burnette's Hits And Other Favorites,140840,spotify:track:6J2Bl7Za43MoqdhWlaDQba,52.0,0.449,0.471,0.35,0.715,rockabilly
My oldies ,12895,70,Elvis Presley,(You're The) Devil In Disguise,"Elvis' Gold Records, Vol. 4",140680,spotify:track:2hEwjc5DZVPcC4cVVBuMr5,56.0,0.579,0.483,0.242,0.891,rock-n-roll
My oldies ,12895,74,Connie Francis,Stupid Cupid,The Very Best Of Connie Francis - Connie 21 Biggest Hits,133160,spotify:track:71uRTq9mNhaSMbrry5nIC3,0.0,0.756,0.609,0.0521,0.968,r-n-b
My oldies ,12895,75,The Archies,Sugar Sugar,Absolutely the Best of the Archies,167276,spotify:track:6L7CjMm9gJNn8Ze62bRk3g,69.0,0.725,0.757,0.108,0.965,r-n-b
My oldies ,12895,83,Elvis Presley,"Return to Sender - From ""Girls! Girls! Girls!""",Girls! Girls! Girls! (Original Soundtrack),127413,spotify:track:3uwIoa2emQILz6BmH6MtiW,61.0,0.563,0.845,0.0614,0.969,rock-n-roll
My oldies ,12895,86,Elvis Presley,(Now and Then There's) A Fool Such as I,"50,000,000 Elvis Fans Can't Be Wrong: Elvis' Gold Records, Vol. 2",157533,spotify:track:53Wf6uVFYa1Ef1pltkA54Q,52.0,0.714,0.574,0.255,0.722,rockabilly
My oldies ,12895,102,Connie Francis,Everybody's Somebody's Fool,The Very Best Of Connie Francis - Connie 21 Biggest Hits,157600,spotify:track:1l2ja3aMsPGMhmxmAjuwgF,48.0,0.737,0.584,0.208,0.753,rockabilly
My oldies ,12895,114,Chet Baker,My Funny Valentine,Chet Baker Sings,141133,spotify:track:4l9hml2UCnxoNI3yCdL1BW,0.0,0.0302,0.44,0.109,0.213,jazz
My oldies ,12895,116,The Beach Boys,Kokomo,50 Big Ones: Greatest Hits,217093,spotify:track:0NqQmmLEN9rlnkh2JW0UIs,71.0,0.635,0.682,0.137,0.927,psych-rock
Robert,12896,8,Travis Scott,goosebumps,Birds In The Trap Sing McKnight,243836,spotify:track:6gBFPUFcJLzWGx4lenP6h2,84.0,0.728,0.841,0.149,0.43,hip-hop
Robert,12896,34,J. Cole,No Role Modelz,2014 Forest Hills Drive,292986,spotify:track:62vpWI1CHwFy7tMIcSStl8,88.0,0.521,0.69,0.0534,0.494,hip-hop
Robert,12896,46,Kendrick Lamar,HUMBLE.,DAMN.,177000,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,84.0,0.621,0.908,0.0958,0.421,hip-hop
Robert,12896,56,Lil Pump,D Rose,Lil Pump,135497,spotify:track:1fEl5TPKRJAsuP6TqZ23hB,55.0,0.553,0.781,0.383,0.308,emo
workout playlist,12898,2,NERO,Promises - Skrillex & Nero Remix,Welcome Reality +,268706,spotify:track:7569Hbv0FUS7vjkdGvdgeZ,44.0,0.819,0.526,0.0616,0.167,drum-and-bass
workout playlist,12898,8,N.W.A.,Straight Outta Compton,Straight Outta Compton,258687,spotify:track:6KIKRz9eSTXdNsGUnomdtW,72.0,0.878,0.834,0.334,0.418,hardcore
workout playlist,12898,15,AC/DC,Back In Black,Back In Black,255493,spotify:track:08mG3Y1vljYA6bvDt4Wqkj,85.0,0.7,0.31,0.0828,0.763,hard-rock
workout playlist,12898,17,50 Cent,In Da Club,Get Rich Or Die Tryin',193466,spotify:track:7iL6o9tox1zgHpKUfh9vuC,83.0,0.713,0.899,0.0708,0.777,hip-hop
workout playlist,12898,21,Kendrick Lamar,HUMBLE.,DAMN.,177000,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,84.0,0.621,0.908,0.0958,0.421,hip-hop
Main,12899,2,Avicii,Waiting For Love,Stories,230613,spotify:track:6nsLzJfvp5OLd4mgqUJkpq,81.0,0.736,0.579,0.198,0.613,dance
Main,12899,18,The Neighbourhood,Sweater Weather,I Love You.,240400,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,93.0,0.807,0.612,0.101,0.398,alt-rock
Main,12899,20,The Weeknd,The Hills,Beauty Behind The Madness,242253,spotify:track:25khomWgBVamSdKw7hzm3l,3.0,0.551,0.565,0.139,0.125,pop
Main,12899,41,Dropkick Murphys,I'm Shipping Up To Boston,The Warrior's Code,153600,spotify:track:7rSERmjAT38lC5QhJ8hnQc,70.0,0.928,0.452,0.226,0.6,punk-rock
Summer,12900,10,M.I.A.,Paper Planes,Kala,203760,spotify:track:1kusepF3AacIEtUTYrw4GV,77.0,0.848,0.447,0.65,0.485,indie-pop
Summer,12900,28,The Killers,Mr. Brightside,Hot Fuss,222586,spotify:track:7oK9VyNzrYvRFo7nQEYkWN,2.0,0.931,0.344,0.0903,0.251,alt-rock
Summer,12900,29,Alicia Keys,Empire State of Mind (Part II) Broken Down,The Element Of Freedom,216480,spotify:track:5sra5UY6sD658OabHL3QtI,72.0,0.368,0.484,0.118,0.142,soul
Summer,12900,43,Kendrick Lamar,HUMBLE.,DAMN.,177000,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,84.0,0.621,0.908,0.0958,0.421,hip-hop
Summer,12900,61,Jason Derulo,Want to Want Me,Everything Is 4,207719,spotify:track:7oGZAicScQt96OAW4AruYy,1.0,0.643,0.772,0.0705,0.669,dance
Summer,12900,62,Semisonic,Closing Time,Feeling Strangely Fine,273533,spotify:track:4EnkwZd0UJAuHpNMMemQaA,0.0,0.854,0.478,0.115,0.274,alt-rock
Summer,12900,72,Five For Fighting,100 Years,Playlist: The Very Best Of Five For Fighting,244173,spotify:track:5gBQ3x6u7DCvMW1QoP3CpG,66.0,0.569,0.643,0.178,0.275,acoustic
Summer,12900,73,Imagine Dragons,It's Time,Night Visions,237986,spotify:track:3xqF04FdMK7gpIPG3SPFpY,72.0,0.884,0.656,0.144,0.86,rock
Summer,12900,74,Florence + The Machine,You've Got The Love,Lungs,168666,spotify:track:6u9RqxALwkjJ1ukB1y8vuP,0.0,0.696,0.574,0.102,0.401,alternative
Summer,12900,78,John Mayer,Dreaming with a Broken Heart,Continuum,245746,spotify:track:7keXdrB4mz57u4b8YkCwag,62.0,0.349,0.61,0.201,0.155,singer-songwriter
Summer,12900,79,Ingrid Michaelson,Everybody,Everybody,208426,spotify:track:1iNEjDQp0ESOeVjgyFJpDO,54.0,0.636,0.742,0.0817,0.48,acoustic
Summer,12900,84,OneRepublic,I Lived,Native,234546,spotify:track:7pzdiluN2tVrxsFGyM2Asc,71.0,0.851,0.593,0.271,0.344,piano
Summer,12900,85,Cascada,Everytime We Touch - Radio Edit,Everytime We Touch,199120,spotify:track:6MjljecHzHelUDismyKkba,63.0,0.977,0.64,0.371,0.493,german
Summer,12900,86,Andrew McMahon in the Wilderness,Cecilia And The Satellite,Andrew McMahon In The Wilderness,223879,spotify:track:2Kgjd9G808FhUDRhS2gidG,61.0,0.844,0.381,0.318,0.239,piano
Summer,12900,87,Matchbox Twenty,Unwell,More Than You Think You Are,228706,spotify:track:6Bm6qUCSatPAqkQllFL7oA,66.0,0.788,0.256,0.707,0.429,grunge
Summer,12900,93,The 1975,A Change Of Heart,"I like it when you sleep, for you are so beautiful yet so unaware of it",283840,spotify:track:035QPHPAcqApSGMMcogT45,59.0,0.502,0.736,0.0843,0.533,alt-rock
Summer,12900,108,Journey,Faithfully,Frontiers,267080,spotify:track:57ebBLITHpRgRKGrlbxMZS,68.0,0.644,0.202,0.109,0.252,hard-rock
Summer,12900,109,Paramore,The Only Exception,brand new eyes,267653,spotify:track:3ZHfX6kbiY7JVsB63lLOLu,74.0,0.563,0.452,0.143,0.209,emo
Summer,12900,122,James Arthur,Say You Won't Let Go,Back from the Edge,211466,spotify:track:5uCax9HTNlzGybIStD3vDh,85.0,0.557,0.358,0.0902,0.494,pop
Summer,12900,136,Florida Georgia Line,H.O.L.Y.,Dig Your Roots,194186,spotify:track:0BCy325UZyR9z0t0uxwn2N,71.0,0.666,0.523,0.0728,0.564,country
Summer,12900,145,The All-American Rejects,Gives You Hell,When The World Comes Down,213106,spotify:track:6ihL9TjfRjadfEePzXXyVF,0.0,0.675,0.725,0.0537,0.595,punk-rock
Summer,12900,154,Oasis,Wonderwall - Remastered,(What's The Story) Morning Glory? [Remastered],258773,spotify:track:5qqabIl2vWzo9ApSC317sa,78.0,0.896,0.378,0.194,0.469,rock
Summer,12900,155,Jason Mraz,I'm Yours,We Sing. We Dance. We Steal Things.,242186,spotify:track:3S0OXQeoh0w6AY8WQVckRW,80.0,0.444,0.703,0.0973,0.712,acoustic
Summer,12900,160,WALK THE MOON,Shut Up and Dance,TALKING IS HARD,199080,spotify:track:4kbj5MwxO1bq9wjT5g9HaA,83.0,0.866,0.578,0.257,0.619,alt-rock
Summer,12900,166,Travis Scott,goosebumps,Birds In The Trap Sing McKnight,243836,spotify:track:6gBFPUFcJLzWGx4lenP6h2,84.0,0.728,0.841,0.149,0.43,hip-hop
Relax,12901,0,Imagine Dragons,On Top Of The World,Night Visions,189840,spotify:track:4eLSCSELtKxZwXnFbNLXT5,0.0,0.925,0.588,0.0881,0.759,rock
Relax,12901,1,Oasis,Wonderwall - Remastered,(What's The Story) Morning Glory? [Remastered],258773,spotify:track:5qqabIl2vWzo9ApSC317sa,78.0,0.896,0.378,0.194,0.469,rock
Relax,12901,4,Phillip Phillips,"Gone, Gone, Gone",The World From The Side Of The Moon,209693,spotify:track:1zCoCopxgQmozHBuuyfW2K,67.0,0.642,0.664,0.114,0.501,folk
Relax,12901,5,Keane,Somewhere Only We Know,Hopes And Fears,237146,spotify:track:1SKPmfSYaPsETbRHaiA18G,85.0,0.665,0.448,0.0828,0.304,piano
Relax,12901,10,Weezer,Island In The Sun,Weezer (Green Album),200306,spotify:track:2MLHyLy5z5l5YRp7momlgw,1.0,0.794,0.654,0.165,0.678,alt-rock
Relax,12901,26,Five For Fighting,Heaven Knows,Bookmarks,210612,spotify:track:37OtwesVCia1VBdVaxw2ht,62.0,0.845,0.6,0.24,0.392,acoustic
Relax,12901,30,Jessie Ware,Say You Love Me,Tough Love,257483,spotify:track:7fex2V7RzWl9nCKyILjibB,62.0,0.413,0.387,0.262,0.249,british
champagne,12902,0,Kendrick Lamar,HUMBLE.,DAMN.,177000,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,84.0,0.621,0.908,0.0958,0.421,hip-hop
champagne,12902,20,50 Cent,In Da Club,Get Rich Or Die Tryin',193466,spotify:track:7iL6o9tox1zgHpKUfh9vuC,83.0,0.713,0.899,0.0708,0.777,hip-hop
champagne,12902,39,Eminem,Rap God,The Marshall Mathers LP2,363521,spotify:track:6sDQ4uiWw9OdVrCXFLSlZt,78.0,0.843,0.708,0.799,0.625,hip-hop
champagne,12902,45,Eminem,The Real Slim Shady,The Marshall Mathers LP,284200,spotify:track:3yfqSUWxFvZELEM4PmlwIR,87.0,0.661,0.949,0.0454,0.76,hip-hop
champagne,12902,62,The Weeknd,The Hills,Beauty Behind The Madness,242253,spotify:track:25khomWgBVamSdKw7hzm3l,3.0,0.551,0.565,0.139,0.125,pop
champagne,12902,63,M.I.A.,Bad Girls,Matangi,227520,spotify:track:6iBaw0T7b3pTmMH1eMrul0,76.0,0.912,0.639,0.097,0.343,indie-pop
Dance/House,12903,25,Demi Lovato,Cool for the Summer,Confident,214739,spotify:track:73Qlt0XuhuYzEigjitm2ze,81.0,0.61,0.583,0.14,0.336,dance
fall17,12904,8,Sam Smith,Too Good At Goodbyes,The Thrill Of It All,201000,spotify:track:1mXVgsBdtIVeCLJnSnmtdV,83.0,0.372,0.681,0.169,0.476,dance
fall17,12904,48,Brett Young,In Case You Didn't Know,Brett Young,224853,spotify:track:10M2Ex445zw585Ducldzkw,75.0,0.536,0.607,0.102,0.434,country
2017,12906,6,Paramore,Last Hope,Paramore,309973,spotify:track:2VBluJiNj9bKohWX0dY1Lh,63.0,0.711,0.465,0.164,0.255,emo
2017,12906,20,Queen,Bohemian Rhapsody - Remastered 2011,A Night At The Opera,354320,spotify:track:1AhDOtG9vPSOmsWgNW0BEY,82.0,0.404,0.414,0.3,0.224,rock
2017,12906,44,Michael Schulte,You Said You'd Grow Old With Me,Wide Awake,224743,spotify:track:41WTP0gosjYD74B06uS2tL,65.0,0.347,0.531,0.0935,0.289,german
2017,12906,48,Meadows,The Only Boy Awake,The Only Boy Awake,163294,spotify:track:4tRt91OQSbE9eFA3RwgqSd,57.0,0.48,0.52,0.107,0.405,swedish
2017,12906,57,Halsey,Now Or Never,hopeless fountain kingdom,214801,spotify:track:7i2DJ88J7jQ8K7zqFX2fW8,67.0,0.585,0.67,0.131,0.447,indie-pop
2017,12906,78,Halsey,Walls Could Talk,hopeless fountain kingdom,101789,spotify:track:5ln5yQdUywVbf8HhFsOcd6,77.0,0.423,0.626,0.18,0.571,dance
2017,12906,79,Halsey,Bad At Love,hopeless fountain kingdom,181279,spotify:track:7y9iMe8SOB6z3NoHE2OfXl,74.0,0.751,0.675,0.0893,0.612,electro
2017,12906,84,Arctic Monkeys,Do I Wanna Know?,AM,272394,spotify:track:3rq5w4bQGigXOfdN30ATJt,88.0,0.532,0.548,0.217,0.405,garage
2017,12906,104,Tom Walker,Just You and I,Just You and I,196893,spotify:track:0lsbbaa7nj7LtUXVdk0BQe,62.0,0.696,0.567,0.113,0.544,folk
2017,12906,112,Johnny Cash,Hurt,American IV: The Man Comes Around,216533,spotify:track:28cnXtME493VX9NOw9cIUh,74.0,0.392,0.534,0.0948,0.163,country
2017,12906,117,Chelsea Cutler,Your Shirt,Your Shirt,232758,spotify:track:5vtyFzfLkCSJvXEZFjQAa1,63.0,0.478,0.433,0.32,0.173,indie-pop
2017,12906,130,Billie Marten,Milk & Honey,Writing of Blues and Yellows (Deluxe Version),238653,spotify:track:1GNBUGLY90p5vP6z1eEA7k,52.0,0.563,0.291,0.11,0.457,british
2017,12906,156,Wolfmother,Vagabond,Wolfmother,234146,spotify:track:37OBhWRMPAvFdxGaNrDg16,41.0,0.749,0.463,0.341,0.326,garage
Inglish,12907,4,The Doors,People Are Strange,Strange Days,130173,spotify:track:1Jmqubf9kGkWeYQXQKImL5,73.0,0.467,0.699,0.315,0.764,psych-rock
Inglish,12907,6,Guns N' Roses,November Rain,Use Your Illusion I,537506,spotify:track:53968oKecrFxkErocab2Al,81.0,0.641,0.294,0.112,0.226,hard-rock
Inglish,12907,10,Elvis Presley,Suspicious Minds,From Elvis in Memphis,261279,spotify:track:1H5IfYyIIAlgDX8zguUzns,76.0,0.382,0.487,0.411,0.714,rock-n-roll
Inglish,12907,11,Dire Straits,Sultans Of Swing,Dire Straits,348624,spotify:track:3LTMnFa0hhwisyq6ILahyj,81.0,0.794,0.733,0.33,0.931,rock
Inglish,12907,16,Joe Cocker,With A Little Help From My Friends,With A Little Help From My Friends,314200,spotify:track:4pU7ed71DOZozQrBQzqkdw,67.0,0.43,0.307,0.0988,0.305,blues
Inglish,12907,19,Metallica,Nothing Else Matters,Metallica,388266,spotify:track:1znPMY3zq78mVuTAmOA9O7,80.0,0.362,0.553,0.075,0.158,hard-rock
Inglish,12907,20,Queen,Bohemian Rhapsody - Remastered 2011,A Night At The Opera,354320,spotify:track:1AhDOtG9vPSOmsWgNW0BEY,82.0,0.404,0.414,0.3,0.224,rock
Inglish,12907,23,Eddie Vedder,Guaranteed,Music For The Motion Picture Into The Wild,440386,spotify:track:5R0o7E33bovEMXoFQ9GGWB,61.0,0.4,0.436,0.125,0.351,acoustic
Inglish,12907,24,Eddie Vedder,Rise,Into The Wild,156453,spotify:track:1vY9snyzHUPBuFrjrL8o7n,60.0,0.58,0.401,0.134,0.526,acoustic
Inglish,12907,25,Pearl Jam,Yellow Ledbetter,Jeremy,303586,spotify:track:3bE5slaVEfaDreqARl6k4M,70.0,0.354,0.504,0.157,0.292,grunge
Inglish,12907,27,Green Day,Basket Case,Dookie,181533,spotify:track:6L89mwZXSOwYl76YXfX13s,2.0,0.943,0.441,0.091,0.781,punk
Inglish,12907,29,Radiohead,Fake Plastic Trees,The Bends,290706,spotify:track:045sp2JToyTaaKyXkGejPy,72.0,0.229,0.463,0.202,0.135,alt-rock
Dinner Party,12908,14,ODESZA,How Did I Get Here,Summer's Gone,131250,spotify:track:4aJnMRNeuDZSQN7FaSNGtM,60.0,0.579,0.707,0.408,0.357,chill
Dinner Party,12908,20,Unknown Mortal Orchestra,So Good At Being in Trouble,II,230146,spotify:track:5VarZFY00sO54HErJ3TPCI,67.0,0.435,0.829,0.119,0.594,chill
Dinner Party,12908,32,Grizzly Bear,Two Weeks,Veckatimest,243160,spotify:track:0iTpQYzJnYgh7kIxyq8A2O,71.0,0.712,0.537,0.08,0.704,chill
